# x cohort ari ari_lo ari_hi ami ami_lo ami_hi ari_pct ari_pct_lo ari_pct_hi
0 tcrvdb_true 0.27337915045127104 0.17421969258484304 0.390239113380665 0.32908775126818407 0.2136527154687335 0.460259146712224 27.337915045127104 17.421969258484303 39.023911338066505
1 vdjdb_hq 0.014958464958445104 0.009034829866834716 0.021790491025987017 0.04361042235915117 0.028254358458114345 0.05896829805481115 3.552635427630712 2.145772093373245 5.175241618671916
2 immrep22_true 0.05369353180282085 0.019052709622733872 0.0926125215339473 0.0873331047524326 0.03952878322826969 0.13350597759168367 5.369353180282085 1.9052709622733872 9.26125215339473
3 vdjdb_lq 0.007124636110144767 0.0013930030553384095 0.013758384670189906 0.02607160601223841 0.008561463259006346 0.04390990283908161 1.2468113192753343 0.2437755346842217 2.4077173172832333
4 tcrvdb_false -0.0004555666716285124 -0.02909990169060381 0.05630885544818925 -0.00384980416135726 -0.032841786734726035 0.05508355241783485 -0.045556667162851235 -2.9099901690603813 5.630885544818924
5 immrep25_pos 0.014685309382038027 0.005135674114612692 0.026674292222571002 0.03777060411412818 0.017339090487548926 0.06139919958007205 2.2843814594281375 0.7988826400508633 4.1493343457332665
6 pairseq_mock -0.0019140648476759581 -0.006506289113049058 0.0034168103216765137 -0.005362493231155924 -0.01954114811183056 0.010988148226974463 -0.35546918599696364 -1.2083108352805394 0.6345504883113526
8 airr_control 0.001406723302702935 -0.0030410283309717703 0.006559382741884417 0.0018689998142546707 -0.011874212464419394 0.016689869322241802 0.2612486133591165 -0.5647624043233288 1.2181710806356774
9 olga_random 0.0008177661244123097 -0.004199794042054322 0.00617629551851021 0.002401100282429161 -0.01281892641837759 0.01861175553472148 0.1185760880397849 -0.6089701360978766 0.8955628501839804
